time,Y,m,d,H,M,S,w,yweek,yday
1453531734,2016,01,23,14,48,54,6,03,023
1453532598,2016,01,23,15,03,18,6,03,023
1453530146,2016,01,23,14,22,26,6,03,023
1453512732,2016,01,23,09,32,12,6,03,023
1453516624,2016,01,23,10,37,04,6,03,023
1453526947,2016,01,23,13,29,07,6,03,023
1453512908,2016,01,23,09,35,08,6,03,023
1453534760,2016,01,23,15,39,20,6,03,023
1453533195,2016,01,23,15,13,15,6,03,023
1453531311,2016,01,23,14,41,51,6,03,023
1453534661,2016,01,23,15,37,41,6,03,023
1453532325,2016,01,23,14,58,45,6,03,023
1453531065,2016,01,23,14,37,45,6,03,023
1453533248,2016,01,23,15,14,08,6,03,023
1453534197,2016,01,23,15,29,57,6,03,023
1453534861,2016,01,23,15,41,01,6,03,023
1453534246,2016,01,23,15,30,46,6,03,023
1453533356,2016,01,23,15,15,56,6,03,023
1453536032,2016,01,23,16,00,32,6,03,023
1453535725,2016,01,23,15,55,25,6,03,023
1453533777,2016,01,23,15,22,57,6,03,023
1453536911,2016,01,23,16,15,11,6,03,023
1453519436,2016,01,23,11,23,56,6,03,023
1453531138,2016,01,23,14,38,58,6,03,023
1453516441,2016,01,23,10,34,01,6,03,023
1453516593,2016,01,23,10,36,33,6,03,023
1453534978,2016,01,23,15,42,58,6,03,023
1453533608,2016,01,23,15,20,08,6,03,023
1453518880,2016,01,23,11,14,40,6,03,023
1453519076,2016,01,23,11,17,56,6,03,023
1453521728,2016,01,23,12,02,08,6,03,023
1453538259,2016,01,23,16,37,39,6,03,023
1453540656,2016,01,23,17,17,36,6,03,023
1453538714,2016,01,23,16,45,14,6,03,023
1453539673,2016,01,23,17,01,13,6,03,023
1453520649,2016,01,23,11,44,09,6,03,023
1453535673,2016,01,23,15,54,33,6,03,023
1453534384,2016,01,23,15,33,04,6,03,023
1453523726,2016,01,23,12,35,26,6,03,023
1453536540,2016,01,23,16,09,00,6,03,023
1453521063,2016,01,23,11,51,03,6,03,023
1453524491,2016,01,23,12,48,11,6,03,023
1453541094,2016,01,23,17,24,54,6,03,023
1453541804,2016,01,23,17,36,44,6,03,023
1453540006,2016,01,23,17,06,46,6,03,023
1453538923,2016,01,23,16,48,43,6,03,023
1453537519,2016,01,23,16,25,19,6,03,023
1453538233,2016,01,23,16,37,13,6,03,023
1453540031,2016,01,23,17,07,11,6,03,023
1453542246,2016,01,23,17,44,06,6,03,023
1453523341,2016,01,23,12,29,01,6,03,023
1453536901,2016,01,23,16,15,01,6,03,023
1453539272,2016,01,23,16,54,32,6,03,023
1453536538,2016,01,23,16,08,58,6,03,023
1453539431,2016,01,23,16,57,11,6,03,023
1453541331,2016,01,23,17,28,51,6,03,023
1453539827,2016,01,23,17,03,47,6,03,023
1453537933,2016,01,23,16,32,13,6,03,023
1453530504,2016,01,23,14,28,24,6,03,023
1453528470,2016,01,23,13,54,30,6,03,023
1453541753,2016,01,23,17,35,53,6,03,023
1453526592,2016,01,23,13,23,12,6,03,023
1453529166,2016,01,23,14,06,06,6,03,023
1453529299,2016,01,23,14,08,19,6,03,023
1453530696,2016,01,23,14,31,36,6,03,023
1453529652,2016,01,23,14,14,12,6,03,023
1453530100,2016,01,23,14,21,40,6,03,023
1453529759,2016,01,23,14,15,59,6,03,023
1453532312,2016,01,23,14,58,32,6,03,023
1453535929,2016,01,23,15,58,49,6,03,023
1453535145,2016,01,23,15,45,45,6,03,023
1453542754,2016,01,23,17,52,34,6,03,023
1453536139,2016,01,23,16,02,19,6,03,023
1453522120,2016,01,23,12,08,40,6,03,023
1453537262,2016,01,23,16,21,02,6,03,023
1453522357,2016,01,23,12,12,37,6,03,023
1453539659,2016,01,23,17,00,59,6,03,023
1453545030,2016,01,23,18,30,30,6,03,023
1453544273,2016,01,23,18,17,53,6,03,023
1453543327,2016,01,23,18,02,07,6,03,023
1453544676,2016,01,23,18,24,36,6,03,023
1453544256,2016,01,23,18,17,36,6,03,023
1453544573,2016,01,23,18,22,53,6,03,023
1453546348,2016,01,23,18,52,28,6,03,023
1453540699,2016,01,23,17,18,19,6,03,023
1453546763,2016,01,23,18,59,23,6,03,023
1453546087,2016,01,23,18,48,07,6,03,023
1453547613,2016,01,23,19,13,33,6,03,023
1453546255,2016,01,23,18,50,55,6,03,023
1453547640,2016,01,23,19,14,00,6,03,023
1453547159,2016,01,23,19,05,59,6,03,023
1453548445,2016,01,23,19,27,25,6,03,023
1453548310,2016,01,23,19,25,10,6,03,023
1453549116,2016,01,23,19,38,36,6,03,023
1453548720,2016,01,23,19,32,00,6,03,023
1453529353,2016,01,23,14,09,13,6,03,023
1453550418,2016,01,23,20,00,18,6,03,023
1453549965,2016,01,23,19,52,45,6,03,023
1453551058,2016,01,23,20,10,58,6,03,023
1453551914,2016,01,23,20,25,14,6,03,023
1453544232,2016,01,23,18,17,12,6,03,023
1453552337,2016,01,23,20,32,17,6,03,023
1453553874,2016,01,23,20,57,54,6,03,023
1453544847,2016,01,23,18,27,27,6,03,023
1453553099,2016,01,23,20,44,59,6,03,023
1453554024,2016,01,23,21,00,24,6,03,023
1453552565,2016,01,23,20,36,05,6,03,023
1453554508,2016,01,23,21,08,28,6,03,023
1453552704,2016,01,23,20,38,24,6,03,023
1453553348,2016,01,23,20,49,08,6,03,023
1453555751,2016,01,23,21,29,11,6,03,023
1453550621,2016,01,23,20,03,41,6,03,023
1453555104,2016,01,23,21,18,24,6,03,023
1453552536,2016,01,23,20,35,36,6,03,023
1453553614,2016,01,23,20,53,34,6,03,023
1453553646,2016,01,23,20,54,06,6,03,023
1453553777,2016,01,23,20,56,17,6,03,023
1453554275,2016,01,23,21,04,35,6,03,023
1453554954,2016,01,23,21,15,54,6,03,023
1453532143,2016,01,23,14,55,43,6,03,023
1453555036,2016,01,23,21,17,16,6,03,023
1453551494,2016,01,23,20,18,14,6,03,023
1453556521,2016,01,23,21,42,01,6,03,023
1453553037,2016,01,23,20,43,57,6,03,023
1453533721,2016,01,23,15,22,01,6,03,023
1453558779,2016,01,23,22,19,39,6,03,023
1453559392,2016,01,23,22,29,52,6,03,023
1453559163,2016,01,23,22,26,03,6,03,023
1453560298,2016,01,23,22,44,58,6,03,023
1453560960,2016,01,23,22,56,00,6,03,023
1453558348,2016,01,23,22,12,28,6,03,023
1453561489,2016,01,23,23,04,49,6,03,023
1453535853,2016,01,23,15,57,33,6,03,023
1453561733,2016,01,23,23,08,53,6,03,023
1453560213,2016,01,23,22,43,33,6,03,023
1453560673,2016,01,23,22,51,13,6,03,023
1453561950,2016,01,23,23,12,30,6,03,023
1453556778,2016,01,23,21,46,18,6,03,023
1453564497,2016,01,23,23,54,57,6,03,023
1453564785,2016,01,23,23,59,45,6,03,023
1453567101,2016,01,24,00,38,21,0,04,024
1453564524,2016,01,23,23,55,24,6,03,023
1453567201,2016,01,24,00,40,01,0,04,024
1453566781,2016,01,24,00,33,01,0,04,024
1453568575,2016,01,24,01,02,55,0,04,024
1453539056,2016,01,23,16,50,56,6,03,023
1453559205,2016,01,23,22,26,45,6,03,023
1453571547,2016,01,24,01,52,27,0,04,024
1453564574,2016,01,23,23,56,14,6,03,023
1453559446,2016,01,23,22,30,46,6,03,023
1453571494,2016,01,24,01,51,34,0,04,024
1453573608,2016,01,24,02,26,48,0,04,024
1453568269,2016,01,24,00,57,49,0,04,024
1453570651,2016,01,24,01,37,31,0,04,024
1453577724,2016,01,24,03,35,24,0,04,024
1453573908,2016,01,24,02,31,48,0,04,024
1453560993,2016,01,23,22,56,33,6,03,023
1453541443,2016,01,23,17,30,43,6,03,023
1453576820,2016,01,24,03,20,20,0,04,024
1453540746,2016,01,23,17,19,06,6,03,023
1453592423,2016,01,24,07,40,23,0,04,024
1453590353,2016,01,24,07,05,53,0,04,024
1453566477,2016,01,24,00,27,57,0,04,024
1453592369,2016,01,24,07,39,29,0,04,024
1453594808,2016,01,24,08,20,08,0,04,024
1453596746,2016,01,24,08,52,26,0,04,024
1453594445,2016,01,24,08,14,05,0,04,024
1453544884,2016,01,23,18,28,04,6,03,023
1453599781,2016,01,24,09,43,01,0,04,024
1453600801,2016,01,24,10,00,01,0,04,024
1453598365,2016,01,24,09,19,25,0,04,024
1453598945,2016,01,24,09,29,05,0,04,024
1453601152,2016,01,24,10,05,52,0,04,024
1453601508,2016,01,24,10,11,48,0,04,024
1453600748,2016,01,24,09,59,08,0,04,024
1453600967,2016,01,24,10,02,47,0,04,024
1453601754,2016,01,24,10,15,54,0,04,024
1453601310,2016,01,24,10,08,30,0,04,024
1453601487,2016,01,24,10,11,27,0,04,024
1453600449,2016,01,24,09,54,09,0,04,024
1453549872,2016,01,23,19,51,12,6,03,023
1453595395,2016,01,24,08,29,55,0,04,024
1453602479,2016,01,24,10,27,59,0,04,024
1453596483,2016,01,24,08,48,03,0,04,024
1453597079,2016,01,24,08,57,59,0,04,024
1453605827,2016,01,24,11,23,47,0,04,024
1453599382,2016,01,24,09,36,22,0,04,024
1453599893,2016,01,24,09,44,53,0,04,024
1453606668,2016,01,24,11,37,48,0,04,024
1453599067,2016,01,24,09,31,07,0,04,024
1453553992,2016,01,23,20,59,52,6,03,023
1453606823,2016,01,24,11,40,23,0,04,024
1453606575,2016,01,24,11,36,15,0,04,024
1453610735,2016,01,24,12,45,35,0,04,024
1453601754,2016,01,24,10,15,54,0,04,024
1453607043,2016,01,24,11,44,03,0,04,024
1453609779,2016,01,24,12,29,39,0,04,024
1453610776,2016,01,24,12,46,16,0,04,024
1453606718,2016,01,24,11,38,38,0,04,024
1453610392,2016,01,24,12,39,52,0,04,024
1453613502,2016,01,24,13,31,42,0,04,024
1453611775,2016,01,24,13,02,55,0,04,024
1453613510,2016,01,24,13,31,50,0,04,024
1453566247,2016,01,24,00,24,07,0,04,024
1453564750,2016,01,23,23,59,10,6,03,023
1453611788,2016,01,24,13,03,08,0,04,024
1453573910,2016,01,24,02,31,50,0,04,024
1453616317,2016,01,24,14,18,37,0,04,024
1453613875,2016,01,24,13,37,55,0,04,024
1453617150,2016,01,24,14,32,30,0,04,024
1453617137,2016,01,24,14,32,17,0,04,024
1453603724,2016,01,24,10,48,44,0,04,024
1453599788,2016,01,24,09,43,08,0,04,024
1453567917,2016,01,24,00,51,57,0,04,024
1453618059,2016,01,24,14,47,39,0,04,024
1453618083,2016,01,24,14,48,03,0,04,024
1453617548,2016,01,24,14,39,08,0,04,024
1453618140,2016,01,24,14,49,00,0,04,024
1453587446,2016,01,24,06,17,26,0,04,024
1453573765,2016,01,24,02,29,25,0,04,024
1453610914,2016,01,24,12,48,34,0,04,024
1453620594,2016,01,24,15,29,54,0,04,024
1453611377,2016,01,24,12,56,17,0,04,024
1453620839,2016,01,24,15,33,59,0,04,024
1453620817,2016,01,24,15,33,37,0,04,024
1453620971,2016,01,24,15,36,11,0,04,024
1453595385,2016,01,24,08,29,45,0,04,024
1453596969,2016,01,24,08,56,09,0,04,024
1453623180,2016,01,24,16,13,00,0,04,024
1453624500,2016,01,24,16,35,00,0,04,024
1453625356,2016,01,24,16,49,16,0,04,024
1453623573,2016,01,24,16,19,33,0,04,024
1453625277,2016,01,24,16,47,57,0,04,024
1453625321,2016,01,24,16,48,41,0,04,024
1453626620,2016,01,24,17,10,20,0,04,024
1453623972,2016,01,24,16,26,12,0,04,024
1453625961,2016,01,24,16,59,21,0,04,024
1453626135,2016,01,24,17,02,15,0,04,024
1453617844,2016,01,24,14,44,04,0,04,024
1453626519,2016,01,24,17,08,39,0,04,024
1453627085,2016,01,24,17,18,05,0,04,024
1453626263,2016,01,24,17,04,23,0,04,024
1453618776,2016,01,24,14,59,36,0,04,024
1453619427,2016,01,24,15,10,27,0,04,024
1453618850,2016,01,24,15,00,50,0,04,024
1453621486,2016,01,24,15,44,46,0,04,024
1453625220,2016,01,24,16,47,00,0,04,024
1453614379,2016,01,24,13,46,19,0,04,024
1453626111,2016,01,24,17,01,51,0,04,024
1453614878,2016,01,24,13,54,38,0,04,024
1453613668,2016,01,24,13,34,28,0,04,024
1453616408,2016,01,24,14,20,08,0,04,024
1453627261,2016,01,24,17,21,01,0,04,024
1453603724,2016,01,24,10,48,44,0,04,024
1453613885,2016,01,24,13,38,05,0,04,024
1453628851,2016,01,24,17,47,31,0,04,024
1453616776,2016,01,24,14,26,16,0,04,024
1453628561,2016,01,24,17,42,41,0,04,024
1453627793,2016,01,24,17,29,53,0,04,024
1453616964,2016,01,24,14,29,24,0,04,024
1453629558,2016,01,24,17,59,18,0,04,024
1453630307,2016,01,24,18,11,47,0,04,024
1453630628,2016,01,24,18,17,08,0,04,024
1453630942,2016,01,24,18,22,22,0,04,024
1453630708,2016,01,24,18,18,28,0,04,024
1453622451,2016,01,24,16,00,51,0,04,024
1453632526,2016,01,24,18,48,46,0,04,024
1453633110,2016,01,24,18,58,30,0,04,024
1453632250,2016,01,24,18,44,10,0,04,024
1453625603,2016,01,24,16,53,23,0,04,024
1453632741,2016,01,24,18,52,21,0,04,024
1453632464,2016,01,24,18,47,44,0,04,024
1453634885,2016,01,24,19,28,05,0,04,024
1453633360,2016,01,24,19,02,40,0,04,024
1453634013,2016,01,24,19,13,33,0,04,024
1453634961,2016,01,24,19,29,21,0,04,024
1453633622,2016,01,24,19,07,02,0,04,024
1453633782,2016,01,24,19,09,42,0,04,024
1453634601,2016,01,24,19,23,21,0,04,024
1453623104,2016,01,24,16,11,44,0,04,024
1453628572,2016,01,24,17,42,52,0,04,024
1453636929,2016,01,24,20,02,09,0,04,024
1453624275,2016,01,24,16,31,15,0,04,024
1453635816,2016,01,24,19,43,36,0,04,024
1453636788,2016,01,24,19,59,48,0,04,024
1453636555,2016,01,24,19,55,55,0,04,024
1453630434,2016,01,24,18,13,54,0,04,024
1453630570,2016,01,24,18,16,10,0,04,024
1453627059,2016,01,24,17,17,39,0,04,024
1453637646,2016,01,24,20,14,06,0,04,024
1453637950,2016,01,24,20,19,10,0,04,024
1453621236,2016,01,24,15,40,36,0,04,024
1453627819,2016,01,24,17,30,19,0,04,024
1453629190,2016,01,24,17,53,10,0,04,024
1453635709,2016,01,24,19,41,49,0,04,024
1453618971,2016,01,24,15,02,51,0,04,024
1453631072,2016,01,24,18,24,32,0,04,024
1453637869,2016,01,24,20,17,49,0,04,024
1453636975,2016,01,24,20,02,55,0,04,024
1453625960,2016,01,24,16,59,20,0,04,024
1453617393,2016,01,24,14,36,33,0,04,024
1453633674,2016,01,24,19,07,54,0,04,024
1453639117,2016,01,24,20,38,37,0,04,024
1453638799,2016,01,24,20,33,19,0,04,024
1453638853,2016,01,24,20,34,13,0,04,024
1453639992,2016,01,24,20,53,12,0,04,024
1453619569,2016,01,24,15,12,49,0,04,024
1453640754,2016,01,24,21,05,54,0,04,024
1453640939,2016,01,24,21,08,59,0,04,024
1453641047,2016,01,24,21,10,47,0,04,024
1453640175,2016,01,24,20,56,15,0,04,024
1453641481,2016,01,24,21,18,01,0,04,024
1453641445,2016,01,24,21,17,25,0,04,024
1453642342,2016,01,24,21,32,22,0,04,024
1453640614,2016,01,24,21,03,34,0,04,024
1453640734,2016,01,24,21,05,34,0,04,024
1453641337,2016,01,24,21,15,37,0,04,024
1453642791,2016,01,24,21,39,51,0,04,024
1453642362,2016,01,24,21,32,42,0,04,024
1453643793,2016,01,24,21,56,33,0,04,024
1453643600,2016,01,24,21,53,20,0,04,024
1453645395,2016,01,24,22,23,15,0,04,024
1453631772,2016,01,24,18,36,12,0,04,024
1453647144,2016,01,24,22,52,24,0,04,024
1453647096,2016,01,24,22,51,36,0,04,024
1453647178,2016,01,24,22,52,58,0,04,024
1453650245,2016,01,24,23,44,05,0,04,024
1453647089,2016,01,24,22,51,29,0,04,024
1453646934,2016,01,24,22,48,54,0,04,024
1453632820,2016,01,24,18,53,40,0,04,024
1453646484,2016,01,24,22,41,24,0,04,024
1453645675,2016,01,24,22,27,55,0,04,024
1453648027,2016,01,24,23,07,07,0,04,024
1453648545,2016,01,24,23,15,45,0,04,024
1453650974,2016,01,24,23,56,14,0,04,024
1453648067,2016,01,24,23,07,47,0,04,024
1453649428,2016,01,24,23,30,28,0,04,024
1453626358,2016,01,24,17,05,58,0,04,024
1453650068,2016,01,24,23,41,08,0,04,024
1453652444,2016,01,25,00,20,44,1,04,025
1453650954,2016,01,24,23,55,54,0,04,024
1453648282,2016,01,24,23,11,22,0,04,024
1453655864,2016,01,25,01,17,44,1,04,025
1453650710,2016,01,24,23,51,50,0,04,024
1453649279,2016,01,24,23,27,59,0,04,024
1453627842,2016,01,24,17,30,42,0,04,024
1453635158,2016,01,24,19,32,38,0,04,024
1453657453,2016,01,25,01,44,13,1,04,025
1453650777,2016,01,24,23,52,57,0,04,024
1453652406,2016,01,25,00,20,06,1,04,025
1453664288,2016,01,25,03,38,08,1,04,025
1453652399,2016,01,25,00,19,59,1,04,025
1453651290,2016,01,25,00,01,30,1,04,025
1453654097,2016,01,25,00,48,17,1,04,025
1453654404,2016,01,25,00,53,24,1,04,025
1453657569,2016,01,25,01,46,09,1,04,025
1453674065,2016,01,25,06,21,05,1,04,025
1453672807,2016,01,25,06,00,07,1,04,025
1453674918,2016,01,25,06,35,18,1,04,025
1453657558,2016,01,25,01,45,58,1,04,025
1453655281,2016,01,25,01,08,01,1,04,025
1453678859,2016,01,25,07,40,59,1,04,025
1453669122,2016,01,25,04,58,42,1,04,025
1453679902,2016,01,25,07,58,22,1,04,025
1453679680,2016,01,25,07,54,40,1,04,025
1453680276,2016,01,25,08,04,36,1,04,025
1453675306,2016,01,25,06,41,46,1,04,025
1453679190,2016,01,25,07,46,30,1,04,025
1453680781,2016,01,25,08,13,01,1,04,025
1453680523,2016,01,25,08,08,43,1,04,025
1453680802,2016,01,25,08,13,22,1,04,025
1453680155,2016,01,25,08,02,35,1,04,025
1453674013,2016,01,25,06,20,13,1,04,025
1453682262,2016,01,25,08,37,42,1,04,025
1453679623,2016,01,25,07,53,43,1,04,025
1453681584,2016,01,25,08,26,24,1,04,025
1453679385,2016,01,25,07,49,45,1,04,025
1453683393,2016,01,25,08,56,33,1,04,025
1453683073,2016,01,25,08,51,13,1,04,025
1453683222,2016,01,25,08,53,42,1,04,025
1453644177,2016,01,24,22,02,57,0,04,024
1453682448,2016,01,25,08,40,48,1,04,025
1453677914,2016,01,25,07,25,14,1,04,025
1453679406,2016,01,25,07,50,06,1,04,025
1453678090,2016,01,25,07,28,10,1,04,025
1453683550,2016,01,25,08,59,10,1,04,025
1453683989,2016,01,25,09,06,29,1,04,025
1453682494,2016,01,25,08,41,34,1,04,025
1453681276,2016,01,25,08,21,16,1,04,025
1453684501,2016,01,25,09,15,01,1,04,025
1453680869,2016,01,25,08,14,29,1,04,025
1453682322,2016,01,25,08,38,42,1,04,025
1453684687,2016,01,25,09,18,07,1,04,025
1453681343,2016,01,25,08,22,23,1,04,025
1453681250,2016,01,25,08,20,50,1,04,025
1453682324,2016,01,25,08,38,44,1,04,025
1453684899,2016,01,25,09,21,39,1,04,025
1453683968,2016,01,25,09,06,08,1,04,025
1453681349,2016,01,25,08,22,29,1,04,025
1453682578,2016,01,25,08,42,58,1,04,025
1453682797,2016,01,25,08,46,37,1,04,025
1453648158,2016,01,24,23,09,18,0,04,024
1453685133,2016,01,25,09,25,33,1,04,025
1453683617,2016,01,25,09,00,17,1,04,025
1453686958,2016,01,25,09,55,58,1,04,025
1453636610,2016,01,24,19,56,50,0,04,024
1453686086,2016,01,25,09,41,26,1,04,025
1453688731,2016,01,25,10,25,31,1,04,025
1453688230,2016,01,25,10,17,10,1,04,025
1453683956,2016,01,25,09,05,56,1,04,025
1453673841,2016,01,25,06,17,21,1,04,025
1453685553,2016,01,25,09,32,33,1,04,025
1453685054,2016,01,25,09,24,14,1,04,025
1453688456,2016,01,25,10,20,56,1,04,025
1453688739,2016,01,25,10,25,39,1,04,025
1453684735,2016,01,25,09,18,55,1,04,025
1453688817,2016,01,25,10,26,57,1,04,025
1453689108,2016,01,25,10,31,48,1,04,025
1453689540,2016,01,25,10,39,00,1,04,025
1453678542,2016,01,25,07,35,42,1,04,025
1453689557,2016,01,25,10,39,17,1,04,025
1453689993,2016,01,25,10,46,33,1,04,025
1453679775,2016,01,25,07,56,15,1,04,025
1453687856,2016,01,25,10,10,56,1,04,025
1453690295,2016,01,25,10,51,35,1,04,025
1453690352,2016,01,25,10,52,32,1,04,025
1453691177,2016,01,25,11,06,17,1,04,025
1453688481,2016,01,25,10,21,21,1,04,025
1453691821,2016,01,25,11,17,01,1,04,025
1453692539,2016,01,25,11,28,59,1,04,025
1453690828,2016,01,25,11,00,28,1,04,025
1453693422,2016,01,25,11,43,42,1,04,025
1453692963,2016,01,25,11,36,03,1,04,025
1453693200,2016,01,25,11,40,00,1,04,025
1453693333,2016,01,25,11,42,13,1,04,025
1453694375,2016,01,25,11,59,35,1,04,025
1453693512,2016,01,25,11,45,12,1,04,025
1453693306,2016,01,25,11,41,46,1,04,025
1453694124,2016,01,25,11,55,24,1,04,025
1453694609,2016,01,25,12,03,29,1,04,025
1453694231,2016,01,25,11,57,11,1,04,025
1453695081,2016,01,25,12,11,21,1,04,025
1453694109,2016,01,25,11,55,09,1,04,025
1453695384,2016,01,25,12,16,24,1,04,025
1453694994,2016,01,25,12,09,54,1,04,025
1453691945,2016,01,25,11,19,05,1,04,025
1453695244,2016,01,25,12,14,04,1,04,025
1453685150,2016,01,25,09,25,50,1,04,025
1453695058,2016,01,25,12,10,58,1,04,025
1453694258,2016,01,25,11,57,38,1,04,025
1453696307,2016,01,25,12,31,47,1,04,025
1453694936,2016,01,25,12,08,56,1,04,025
1453690796,2016,01,25,10,59,56,1,04,025
1453697687,2016,01,25,12,54,47,1,04,025
1453697830,2016,01,25,12,57,10,1,04,025
1453693236,2016,01,25,11,40,36,1,04,025
1453698512,2016,01,25,13,08,32,1,04,025
1453695915,2016,01,25,12,25,15,1,04,025
1453697006,2016,01,25,12,43,26,1,04,025
1453696886,2016,01,25,12,41,26,1,04,025
1453699256,2016,01,25,13,20,56,1,04,025
1453697416,2016,01,25,12,50,16,1,04,025
1453699690,2016,01,25,13,28,10,1,04,025
1453662797,2016,01,25,03,13,17,1,04,025
1453698369,2016,01,25,13,06,09,1,04,025
1453699804,2016,01,25,13,30,04,1,04,025
1453700313,2016,01,25,13,38,33,1,04,025
1453698155,2016,01,25,13,02,35,1,04,025
1453697982,2016,01,25,12,59,42,1,04,025
1453697618,2016,01,25,12,53,38,1,04,025
1453700438,2016,01,25,13,40,38,1,04,025
1453701450,2016,01,25,13,57,30,1,04,025
1453680076,2016,01,25,08,01,16,1,04,025
1453701237,2016,01,25,13,53,57,1,04,025
1453700935,2016,01,25,13,48,55,1,04,025
1453700326,2016,01,25,13,38,46,1,04,025
1453701171,2016,01,25,13,52,51,1,04,025
1453701700,2016,01,25,14,01,40,1,04,025
1453702771,2016,01,25,14,19,31,1,04,025
1453701798,2016,01,25,14,03,18,1,04,025
1453698890,2016,01,25,13,14,50,1,04,025
1453702799,2016,01,25,14,19,59,1,04,025
1453701838,2016,01,25,14,03,58,1,04,025
1453702813,2016,01,25,14,20,13,1,04,025
1453698438,2016,01,25,13,07,18,1,04,025
1453703305,2016,01,25,14,28,25,1,04,025
1453702627,2016,01,25,14,17,07,1,04,025
1453703035,2016,01,25,14,23,55,1,04,025
1453682634,2016,01,25,08,43,54,1,04,025
1453685220,2016,01,25,09,27,00,1,04,025
1453683705,2016,01,25,09,01,45,1,04,025
1453703060,2016,01,25,14,24,20,1,04,025
1453702976,2016,01,25,14,22,56,1,04,025
1453701514,2016,01,25,13,58,34,1,04,025
1453700609,2016,01,25,13,43,29,1,04,025
1453705343,2016,01,25,15,02,23,1,04,025
1453705804,2016,01,25,15,10,04,1,04,025
1453704242,2016,01,25,14,44,02,1,04,025
1453706366,2016,01,25,15,19,26,1,04,025
1453705471,2016,01,25,15,04,31,1,04,025
1453706162,2016,01,25,15,16,02,1,04,025
1453706666,2016,01,25,15,24,26,1,04,025
1453706111,2016,01,25,15,15,11,1,04,025
1453685882,2016,01,25,09,38,02,1,04,025
1453705555,2016,01,25,15,05,55,1,04,025
1453688056,2016,01,25,10,14,16,1,04,025
1453708805,2016,01,25,16,00,05,1,04,025
1453705934,2016,01,25,15,12,14,1,04,025
1453704600,2016,01,25,14,50,00,1,04,025
1453704733,2016,01,25,14,52,13,1,04,025
1453689551,2016,01,25,10,39,11,1,04,025
1453709549,2016,01,25,16,12,29,1,04,025
1453689773,2016,01,25,10,42,53,1,04,025
1453689757,2016,01,25,10,42,37,1,04,025
1453708115,2016,01,25,15,48,35,1,04,025
1453710340,2016,01,25,16,25,40,1,04,025
1453708292,2016,01,25,15,51,32,1,04,025
1453707374,2016,01,25,15,36,14,1,04,025
1453709734,2016,01,25,16,15,34,1,04,025
1453692764,2016,01,25,11,32,44,1,04,025
1453694577,2016,01,25,12,02,57,1,04,025
1453710971,2016,01,25,16,36,11,1,04,025
1453694074,2016,01,25,11,54,34,1,04,025
1453697543,2016,01,25,12,52,23,1,04,025
1453712319,2016,01,25,16,58,39,1,04,025
1453712242,2016,01,25,16,57,22,1,04,025
1453712427,2016,01,25,17,00,27,1,04,025
1453700197,2016,01,25,13,36,37,1,04,025
1453713137,2016,01,25,17,12,17,1,04,025
1453713300,2016,01,25,17,15,00,1,04,025
1453712321,2016,01,25,16,58,41,1,04,025
1453713531,2016,01,25,17,18,51,1,04,025
1453712665,2016,01,25,17,04,25,1,04,025
1453701663,2016,01,25,14,01,03,1,04,025
1453713967,2016,01,25,17,26,07,1,04,025
1453714083,2016,01,25,17,28,03,1,04,025
1453715352,2016,01,25,17,49,12,1,04,025
1453714943,2016,01,25,17,42,23,1,04,025
1453691759,2016,01,25,11,15,59,1,04,025
1453715670,2016,01,25,17,54,30,1,04,025
1453692846,2016,01,25,11,34,06,1,04,025
1453692107,2016,01,25,11,21,47,1,04,025
1453716416,2016,01,25,18,06,56,1,04,025
