Y,m,d,H,w,M
2016,04,01,14,5,7
2016,04,01,15,5,17
2016,04,01,16,5,19
2016,04,01,17,5,28
2016,04,01,18,5,21
2016,04,01,19,5,31
2016,04,01,20,5,30
2016,04,01,21,5,16
2016,04,01,22,5,10
2016,04,01,23,5,5
2016,04,02,00,6,2
2016,04,02,01,6,2
2016,04,02,02,6,1
2016,04,02,04,6,2
2016,04,02,05,6,2
2016,04,02,06,6,3
2016,04,02,07,6,7
2016,04,02,08,6,18
2016,04,02,09,6,14
2016,04,02,10,6,19
2016,04,02,11,6,13
2016,04,02,12,6,21
2016,04,02,13,6,15
2016,04,02,14,6,18
2016,04,02,15,6,25
2016,04,02,16,6,22
2016,04,02,17,6,19
2016,04,02,18,6,32
2016,04,02,19,6,21
2016,04,02,20,6,11
2016,04,02,21,6,10
2016,04,02,22,6,14
2016,04,02,23,6,3
2016,04,03,00,0,7
2016,04,03,01,0,1
2016,04,03,02,0,2
2016,04,03,03,0,2
2016,04,03,06,0,4
2016,04,03,07,0,9
2016,04,03,08,0,6
2016,04,03,09,0,18
2016,04,03,10,0,10
2016,04,03,11,0,20
2016,04,03,12,0,8
2016,04,03,13,0,13
2016,04,03,14,0,14
2016,04,03,15,0,15
2016,04,03,16,0,24
2016,04,03,17,0,15
2016,04,03,18,0,15
2016,04,03,19,0,18
2016,04,03,20,0,13
2016,04,03,21,0,16
2016,04,03,22,0,9
2016,04,03,23,0,3
2016,04,04,00,1,5
2016,04,04,01,1,2
2016,04,04,02,1,1
2016,04,04,03,1,3
2016,04,04,04,1,1
2016,04,04,05,1,1
2016,04,04,06,1,2
2016,04,04,07,1,10
2016,04,04,08,1,12
2016,04,04,09,1,6
2016,04,04,10,1,9
2016,04,04,11,1,15
2016,04,04,12,1,9
2016,04,04,13,1,13
2016,04,04,14,1,10
2016,04,04,15,1,10
2016,04,04,16,1,26
2016,04,04,17,1,10
2016,04,04,18,1,11
2016,04,04,19,1,11
2016,04,04,20,1,10
2016,04,04,21,1,7
2016,04,04,22,1,4
2016,04,04,23,1,5
2016,04,05,00,2,5
2016,04,05,01,2,3
2016,04,05,02,2,1
2016,04,05,03,2,1
2016,04,05,04,2,1
2016,04,05,05,2,3
2016,04,05,06,2,4
2016,04,05,07,2,15
2016,04,05,08,2,21
2016,04,05,09,2,16
2016,04,05,10,2,20
2016,04,05,11,2,12
2016,04,05,12,2,13
2016,04,05,13,2,15
2016,04,05,14,2,8
2016,04,05,15,2,23
2016,04,05,16,2,25
2016,04,05,17,2,15
2016,04,05,18,2,21
2016,04,05,19,2,17
2016,04,05,20,2,17
2016,04,05,21,2,16
2016,04,05,22,2,12
2016,04,05,23,2,5
2016,04,06,00,3,3
2016,04,06,02,3,2
2016,04,06,03,3,2
2016,04,06,04,3,1
2016,04,06,05,3,2
2016,04,06,06,3,2
2016,04,06,07,3,22
2016,04,06,08,3,33
2016,04,06,09,3,20
2016,04,06,10,3,22
2016,04,06,11,3,23
2016,04,06,12,3,10
2016,04,06,13,3,12
2016,04,06,14,3,20
2016,04,06,15,3,15
2016,04,06,16,3,35
2016,04,06,17,3,25
2016,04,06,18,3,37
2016,04,06,19,3,15
2016,04,06,20,3,12
2016,04,06,21,3,16
2016,04,06,22,3,7
2016,04,06,23,3,16
2016,04,07,00,4,7
2016,04,07,01,4,4
2016,04,07,02,4,2
2016,04,07,03,4,4
2016,04,07,04,4,2
2016,04,07,06,4,2
2016,04,07,07,4,11
2016,04,07,08,4,26
2016,04,07,09,4,19
2016,04,07,10,4,16
2016,04,07,11,4,9
2016,04,07,12,4,21
2016,04,07,13,4,15
2016,04,07,14,4,17
2016,04,07,15,4,26
2016,04,07,16,4,18
2016,04,07,17,4,18
2016,04,07,18,4,23
2016,04,07,19,4,23
2016,04,07,20,4,24
2016,04,07,21,4,25
2016,04,07,22,4,11
2016,04,07,23,4,11
2016,04,08,00,5,4
2016,04,08,01,5,1
2016,04,08,02,5,1
2016,04,08,03,5,1
2016,04,08,05,5,2
2016,04,08,06,5,2
2016,04,08,07,5,10
2016,04,08,08,5,20
2016,04,08,09,5,28
2016,04,08,10,5,12
2016,04,08,11,5,20
2016,04,08,12,5,24
2016,04,08,13,5,20
2016,04,08,14,5,21
2016,04,08,15,5,20
2016,04,08,16,5,22
2016,04,08,17,5,24
2016,04,08,18,5,20
2016,04,08,19,5,17
2016,04,08,20,5,14
2016,04,08,21,5,27
2016,04,08,22,5,15
2016,04,08,23,5,9
2016,04,09,00,6,8
2016,04,09,01,6,5
2016,04,09,02,6,1
2016,04,09,03,6,2
2016,04,09,05,6,1
2016,04,09,06,6,4
2016,04,09,07,6,9
2016,04,09,08,6,18
2016,04,09,09,6,34
2016,04,09,10,6,21
2016,04,09,11,6,18
2016,04,09,12,6,9
2016,04,09,13,6,23
2016,04,09,14,6,22
2016,04,09,15,6,19
2016,04,09,16,6,17
2016,04,09,17,6,19
2016,04,09,18,6,19
2016,04,09,19,6,16
2016,04,09,20,6,11
2016,04,09,21,6,11
2016,04,09,22,6,12
2016,04,09,23,6,5
2016,04,10,00,0,5
2016,04,10,01,0,3
2016,04,10,02,0,2
2016,04,10,03,0,4
2016,04,10,04,0,1
2016,04,10,06,0,3
2016,04,10,07,0,2
2016,04,10,08,0,10
2016,04,10,09,0,8
2016,04,10,10,0,14
2016,04,10,11,0,12
2016,04,10,12,0,12
2016,04,10,13,0,18
2016,04,10,14,0,11
2016,04,10,15,0,14
2016,04,10,16,0,19
2016,04,10,17,0,15
2016,04,10,18,0,23
2016,04,10,19,0,12
2016,04,10,20,0,21
2016,04,10,21,0,22
2016,04,10,22,0,11
2016,04,10,23,0,8
2016,04,11,00,1,2
2016,04,11,01,1,1
2016,04,11,02,1,3
2016,04,11,03,1,1
2016,04,11,04,1,2
2016,04,11,06,1,1
2016,04,11,07,1,20
2016,04,11,08,1,33
2016,04,11,09,1,19
2016,04,11,10,1,23
2016,04,11,11,1,18
2016,04,11,12,1,19
2016,04,11,13,1,24
2016,04,11,14,1,15
2016,04,11,15,1,11
2016,04,11,16,1,13
2016,04,11,17,1,23
2016,04,11,18,1,20
2016,04,11,19,1,21
2016,04,11,20,1,16
2016,04,11,21,1,11
2016,04,11,22,1,11
2016,04,11,23,1,4
2016,04,12,00,2,9
2016,04,12,01,2,1
2016,04,12,02,2,2
2016,04,12,04,2,2
2016,04,12,05,2,2
2016,04,12,06,2,3
2016,04,12,07,2,11
2016,04,12,08,2,21
2016,04,12,09,2,20
2016,04,12,10,2,12
2016,04,12,11,2,16
2016,04,12,12,2,13
2016,04,12,13,2,23
2016,04,12,14,2,21
2016,04,12,15,2,19
2016,04,12,16,2,8
2016,04,12,17,2,14
2016,04,12,18,2,13
2016,04,12,19,2,19
2016,04,12,20,2,14
2016,04,12,21,2,10
2016,04,12,22,2,14
2016,04,12,23,2,11
2016,04,13,00,3,5
2016,04,13,01,3,3
2016,04,13,02,3,3
2016,04,13,04,3,3
2016,04,13,07,3,7
2016,04,13,08,3,18
2016,04,13,09,3,9
2016,04,13,10,3,23
2016,04,13,11,3,12
2016,04,13,12,3,16
2016,04,13,13,3,17
2016,04,13,14,3,28
2016,04,13,15,3,24
2016,04,13,16,3,15
2016,04,13,17,3,16
2016,04,13,18,3,20
2016,04,13,19,3,12
2016,04,13,20,3,20
2016,04,13,21,3,11
2016,04,13,22,3,17
2016,04,13,23,3,11
2016,04,14,00,4,9
2016,04,14,01,4,5
2016,04,14,02,4,6
2016,04,14,03,4,1
2016,04,14,04,4,1
2016,04,14,05,4,1
2016,04,14,06,4,3
2016,04,14,07,4,17
2016,04,14,08,4,20
2016,04,14,09,4,17
2016,04,14,10,4,16
2016,04,14,11,4,21
2016,04,14,12,4,16
2016,04,14,13,4,19
2016,04,14,14,4,25
2016,04,14,15,4,20
2016,04,14,16,4,18
2016,04,14,17,4,13
2016,04,14,18,4,27
2016,04,14,19,4,18
2016,04,14,20,4,26
2016,04,14,21,4,17
2016,04,14,22,4,18
2016,04,14,23,4,12
2016,04,15,00,5,2
2016,04,15,01,5,11
2016,04,15,02,5,3
2016,04,15,03,5,1
2016,04,15,04,5,2
2016,04,15,05,5,2
2016,04,15,06,5,2
2016,04,15,07,5,19
2016,04,15,08,5,31
2016,04,15,09,5,26
2016,04,15,10,5,25
2016,04,15,11,5,22
2016,04,15,12,5,14
2016,04,15,13,5,25
2016,04,15,14,5,12
2016,04,15,15,5,23
2016,04,15,16,5,17
2016,04,15,17,5,19
2016,04,15,18,5,31
2016,04,15,19,5,14
2016,04,15,20,5,26
2016,04,15,21,5,14
2016,04,15,22,5,16
2016,04,15,23,5,14
2016,04,16,00,6,10
2016,04,16,01,6,3
2016,04,16,02,6,5
2016,04,16,03,6,4
2016,04,16,04,6,1
2016,04,16,05,6,3
2016,04,16,07,6,13
2016,04,16,08,6,18
2016,04,16,09,6,27
2016,04,16,10,6,27
2016,04,16,11,6,16
2016,04,16,12,6,19
2016,04,16,13,6,20
2016,04,16,14,6,28
2016,04,16,15,6,19
2016,04,16,16,6,27
2016,04,16,17,6,20
2016,04,16,18,6,25
2016,04,16,19,6,20
2016,04,16,20,6,22
2016,04,16,21,6,16
2016,04,16,22,6,14
2016,04,16,23,6,14
2016,04,17,00,0,13
2016,04,17,01,0,10
2016,04,17,02,0,1
2016,04,17,03,0,1
2016,04,17,04,0,3
2016,04,17,05,0,2
2016,04,17,06,0,1
2016,04,17,07,0,9
2016,04,17,08,0,18
2016,04,17,09,0,13
2016,04,17,10,0,23
2016,04,17,11,0,23
2016,04,17,12,0,25
2016,04,17,13,0,21
2016,04,17,14,0,33
2016,04,17,15,0,23
2016,04,17,16,0,23
2016,04,17,17,0,21
2016,04,17,18,0,20
2016,04,17,19,0,19
2016,04,17,20,0,11
2016,04,17,21,0,9
2016,04,17,22,0,6
2016,04,17,23,0,11
2016,04,18,00,1,6
2016,04,18,01,1,2
2016,04,18,02,1,1
2016,04,18,03,1,2
2016,04,18,06,1,1
2016,04,18,07,1,25
2016,04,18,08,1,19
2016,04,18,09,1,32
2016,04,18,10,1,23
2016,04,18,11,1,27
2016,04,18,12,1,22
2016,04,18,13,1,15
2016,04,18,14,1,26
2016,04,18,15,1,26
2016,04,18,16,1,27
2016,04,18,17,1,25
2016,04,18,18,1,22
2016,04,18,19,1,29
2016,04,18,20,1,20
2016,04,18,21,1,15
2016,04,18,22,1,6
2016,04,18,23,1,7
2016,04,19,00,2,4
2016,04,19,01,2,3
2016,04,19,03,2,2
2016,04,19,05,2,2
2016,04,19,06,2,1
2016,04,19,07,2,8
2016,04,19,08,2,34
2016,04,19,09,2,40
2016,04,19,10,2,13
2016,04,19,11,2,21
2016,04,19,12,2,20
2016,04,19,13,2,26
2016,04,19,14,2,22
2016,04,19,15,2,26
2016,04,19,16,2,15
2016,04,19,17,2,32
2016,04,19,18,2,25
2016,04,19,19,2,19
2016,04,19,20,2,24
2016,04,19,21,2,25
2016,04,19,22,2,19
2016,04,19,23,2,8
2016,04,20,00,3,10
2016,04,20,01,3,6
2016,04,20,03,3,2
2016,04,20,04,3,5
2016,04,20,05,3,2
2016,04,20,06,3,3
2016,04,20,07,3,12
2016,04,20,08,3,37
2016,04,20,09,3,30
2016,04,20,10,3,26
2016,04,20,11,3,10
2016,04,20,12,3,17
2016,04,20,13,3,22
2016,04,20,14,3,26
2016,04,20,15,3,18
2016,04,20,16,3,19
2016,04,20,17,3,25
2016,04,20,18,3,36
2016,04,20,19,3,27
2016,04,20,20,3,21
2016,04,20,21,3,12
2016,04,20,22,3,17
2016,04,20,23,3,7
2016,04,21,00,4,5
2016,04,21,01,4,4
2016,04,21,02,4,1
2016,04,21,04,4,2
2016,04,21,05,4,1
2016,04,21,06,4,1
2016,04,21,07,4,12
2016,04,21,08,4,16
2016,04,21,09,4,20
2016,04,21,10,4,28
2016,04,21,11,4,14
2016,04,21,12,4,15
2016,04,21,13,4,15
2016,04,21,14,4,25
2016,04,21,15,4,24
2016,04,21,16,4,21
2016,04,21,17,4,20
2016,04,21,18,4,27
2016,04,21,19,4,31
2016,04,21,20,4,27
2016,04,21,21,4,10
2016,04,21,22,4,20
2016,04,21,23,4,10
2016,04,22,00,5,4
2016,04,22,01,5,6
2016,04,22,02,5,4
2016,04,22,03,5,1
2016,04,22,04,5,5
2016,04,22,05,5,3
2016,04,22,06,5,2
2016,04,22,07,5,3
2016,04,22,08,5,24
2016,04,22,09,5,22
2016,04,22,10,5,18
2016,04,22,11,5,12
2016,04,22,12,5,17
2016,04,22,13,5,20
2016,04,22,14,5,20
2016,04,22,15,5,20
2016,04,22,16,5,34
2016,04,22,17,5,21
2016,04,22,18,5,32
2016,04,22,19,5,15
2016,04,22,20,5,20
2016,04,22,21,5,10
2016,04,22,22,5,19
2016,04,22,23,5,17
2016,04,23,00,6,8
2016,04,23,01,6,20
2016,04,23,02,6,5
2016,04,23,03,6,5
2016,04,23,04,6,2
2016,04,23,05,6,2
2016,04,23,06,6,1
2016,04,23,07,6,12
2016,04,23,08,6,26
2016,04,23,09,6,25
2016,04,23,10,6,25
2016,04,23,11,6,17
2016,04,23,12,6,10
2016,04,23,13,6,17
2016,04,23,14,6,20
2016,04,23,15,6,21
2016,04,23,16,6,30
2016,04,23,17,6,24
2016,04,23,18,6,17
2016,04,23,19,6,22
2016,04,23,20,6,18
2016,04,23,21,6,17
2016,04,23,22,6,14
2016,04,23,23,6,16
2016,04,24,00,0,5
2016,04,24,01,0,2
2016,04,24,02,0,1
2016,04,24,03,0,1
2016,04,24,04,0,3
2016,04,24,05,0,2
2016,04,24,06,0,4
2016,04,24,07,0,5
2016,04,24,08,0,3
2016,04,24,09,0,18
2016,04,24,10,0,10
2016,04,24,11,0,19
2016,04,24,12,0,27
2016,04,24,13,0,15
2016,04,24,14,0,10
2016,04,24,15,0,13
2016,04,24,16,0,21
2016,04,24,17,0,12
2016,04,24,18,0,19
2016,04,24,19,0,9
2016,04,24,20,0,15
2016,04,24,21,0,16
2016,04,24,22,0,12
2016,04,24,23,0,13
2016,04,25,00,1,4
2016,04,25,01,1,4
2016,04,25,02,1,2
2016,04,25,03,1,4
2016,04,25,04,1,2
2016,04,25,05,1,1
2016,04,25,06,1,6
2016,04,25,07,1,26
2016,04,25,08,1,32
2016,04,25,09,1,22
2016,04,25,10,1,22
2016,04,25,11,1,18
2016,04,25,12,1,19
2016,04,25,13,1,28
2016,04,25,14,1,21
2016,04,25,15,1,21
2016,04,25,16,1,26
2016,04,25,17,1,36
2016,04,25,18,1,13
2016,04,25,19,1,21
2016,04,25,20,1,26
2016,04,25,21,1,15
2016,04,25,22,1,16
2016,04,25,23,1,10
2016,04,26,00,2,9
2016,04,26,01,2,4
2016,04,26,02,2,2
2016,04,26,03,2,4
2016,04,26,04,2,1
2016,04,26,05,2,2
2016,04,26,06,2,6
2016,04,26,07,2,14
2016,04,26,08,2,24
2016,04,26,09,2,33
2016,04,26,10,2,28
2016,04,26,11,2,25
2016,04,26,12,2,21
2016,04,26,13,2,12
2016,04,26,14,2,21
2016,04,26,15,2,24
2016,04,26,16,2,24
2016,04,26,17,2,20
2016,04,26,18,2,37
2016,04,26,19,2,45
2016,04,26,20,2,24
2016,04,26,21,2,44
2016,04,26,22,2,28
2016,04,26,23,2,15
2016,04,27,00,3,4
2016,04,27,01,3,6
2016,04,27,02,3,4
2016,04,27,03,3,1
2016,04,27,05,3,5
2016,04,27,06,3,5
2016,04,27,07,3,12
2016,04,27,08,3,20
2016,04,27,09,3,31
2016,04,27,10,3,26
2016,04,27,11,3,16
2016,04,27,12,3,26
2016,04,27,13,3,25
2016,04,27,14,3,19
2016,04,27,15,3,19
2016,04,27,16,3,21
2016,04,27,17,3,12
2016,04,27,18,3,22
2016,04,27,19,3,19
2016,04,27,20,3,29
2016,04,27,21,3,15
2016,04,27,22,3,22
2016,04,27,23,3,16
2016,04,28,00,4,6
2016,04,28,01,4,5
2016,04,28,02,4,2
2016,04,28,03,4,1
2016,04,28,04,4,1
2016,04,28,05,4,4
2016,04,28,06,4,7
2016,04,28,07,4,21
2016,04,28,08,4,21
2016,04,28,09,4,43
2016,04,28,10,4,29
2016,04,28,11,4,25
2016,04,28,12,4,31
2016,04,28,13,4,21
2016,04,28,14,4,20
2016,04,28,15,4,17
2016,04,28,16,4,23
2016,04,28,17,4,19
2016,04,28,18,4,17
2016,04,28,19,4,18
2016,04,28,20,4,22
2016,04,28,21,4,18
2016,04,28,22,4,17
2016,04,28,23,4,12
2016,04,29,00,5,12
2016,04,29,01,5,8
2016,04,29,02,5,5
2016,04,29,03,5,5
2016,04,29,04,5,2
2016,04,29,05,5,2
2016,04,29,06,5,8
2016,04,29,07,5,21
2016,04,29,08,5,30
2016,04,29,09,5,28
2016,04,29,10,5,25
2016,04,29,11,5,27
2016,04,29,12,5,26
2016,04,29,13,5,21
2016,04,29,14,5,25
2016,04,29,15,5,30
2016,04,29,16,5,27
2016,04,29,17,5,24
2016,04,29,18,5,35
2016,04,29,19,5,27
2016,04,29,20,5,21
2016,04,29,21,5,25
2016,04,29,22,5,27
2016,04,29,23,5,12
2016,04,30,00,6,1
2016,05,06,14,5,25
2016,05,06,15,5,45
2016,05,06,16,5,33
2016,05,06,17,5,27
2016,05,06,18,5,32
2016,05,06,19,5,26
2016,05,06,20,5,23
2016,05,06,21,5,16
2016,05,06,22,5,9
2016,05,06,23,5,12
2016,05,07,00,6,7
2016,05,07,01,6,5
2016,05,07,02,6,2
2016,05,07,03,6,1
2016,05,07,04,6,1
2016,05,07,05,6,3
2016,05,07,06,6,1
2016,05,07,07,6,11
2016,05,07,08,6,16
2016,05,07,09,6,27
2016,05,07,10,6,24
2016,05,07,11,6,17
2016,05,07,12,6,15
2016,05,07,13,6,23
2016,05,07,14,6,20
2016,05,07,15,6,22
2016,05,07,16,6,25
2016,05,07,17,6,27
2016,05,07,18,6,45
2016,05,07,19,6,23
2016,05,07,20,6,15
2016,05,07,21,6,15
2016,05,07,22,6,15
2016,05,07,23,6,6
2016,05,08,00,0,12
2016,05,08,01,0,4
2016,05,08,02,0,2
2016,05,08,04,0,1
2016,05,08,05,0,1
2016,05,08,06,0,4
2016,05,08,07,0,5
2016,05,08,08,0,8
2016,05,08,09,0,18
2016,05,08,10,0,5
2016,05,08,11,0,12
2016,05,08,12,0,11
2016,05,08,13,0,12
2016,05,08,14,0,18
2016,05,08,15,0,13
2016,05,08,16,0,18
2016,05,08,17,0,22
2016,05,08,18,0,25
2016,05,08,19,0,21
2016,05,08,20,0,17
2016,05,08,21,0,14
2016,05,08,22,0,9
2016,05,08,23,0,13
2016,05,09,00,1,9
2016,05,09,01,1,2
2016,05,09,02,1,3
2016,05,09,03,1,6
2016,05,09,05,1,1
2016,05,09,06,1,3
2016,05,09,07,1,23
2016,05,09,08,1,36
2016,05,09,09,1,23
2016,05,09,10,1,34
2016,05,09,11,1,18
2016,05,09,12,1,22
2016,05,09,13,1,18
2016,05,09,14,1,15
2016,05,09,15,1,24
2016,05,09,16,1,23
2016,05,09,17,1,33
2016,05,09,18,1,28
2016,05,09,19,1,17
2016,05,09,20,1,25
2016,05,09,21,1,19
2016,05,09,22,1,8
2016,05,09,23,1,10
2016,05,10,00,2,7
2016,05,10,01,2,3
2016,05,10,04,2,1
2016,05,10,05,2,1
2016,05,10,06,2,1
2016,05,10,07,2,5
2016,05,10,08,2,5
2016,05,10,09,2,21
2016,05,10,10,2,17
2016,05,10,11,2,13
2016,05,10,12,2,17
2016,05,10,13,2,17
2016,05,10,14,2,10
2016,05,10,15,2,16
2016,05,10,16,2,16
2016,05,10,17,2,16
2016,05,10,18,2,25
2016,05,10,19,2,18
2016,05,10,20,2,26
2016,05,10,21,2,17
2016,05,10,22,2,15
2016,05,10,23,2,10
2016,05,11,00,3,3
2016,05,11,01,3,1
2016,05,11,02,3,1
2016,05,11,03,3,3
2016,05,11,04,3,1
2016,05,11,05,3,5
2016,05,11,06,3,7
2016,05,11,07,3,19
2016,05,11,08,3,24
2016,05,11,09,3,32
2016,05,11,10,3,23
2016,05,11,11,3,15
2016,05,11,12,3,15
2016,05,11,13,3,21
2016,05,11,14,3,26
2016,05,11,15,3,18
2016,05,11,16,3,17
2016,05,11,17,3,24
2016,05,11,18,3,30
2016,05,11,19,3,31
2016,05,11,20,3,42
2016,05,11,21,3,21
2016,05,11,22,3,12
2016,05,11,23,3,12
2016,05,12,00,4,1
2016,05,12,02,4,2
2016,05,12,06,4,2
2016,05,12,07,4,22
2016,05,12,08,4,17
2016,05,12,09,4,29
2016,05,12,10,4,17
2016,05,12,11,4,15
2016,05,12,12,4,22
2016,05,12,13,4,21
2016,05,12,14,4,12
2016,05,12,15,4,12
2016,05,12,16,4,21
2016,05,12,17,4,18
2016,05,12,18,4,22
2016,05,12,19,4,15
2016,05,12,20,4,24
2016,05,12,21,4,12
2016,05,12,22,4,13
2016,05,12,23,4,4
2016,05,13,00,5,4
2016,05,13,01,5,2
2016,05,13,02,5,2
2016,05,13,03,5,2
2016,05,13,06,5,4
2016,05,13,07,5,15
2016,05,13,08,5,20
2016,05,13,09,5,31
2016,05,13,10,5,25
2016,05,13,11,5,15
2016,05,13,12,5,19
2016,05,13,13,5,22
2016,05,13,14,5,13
2016,05,13,15,5,21
2016,05,13,16,5,22
2016,05,13,17,5,28
2016,05,13,18,5,26
2016,05,13,19,5,25
2016,05,13,20,5,3
2016,05,13,21,5,9
2016,05,13,22,5,18
2016,05,13,23,5,12
2016,05,14,00,6,5
2016,05,14,01,6,5
2016,05,14,02,6,2
2016,05,14,03,6,1
2016,05,14,04,6,1
2016,05,14,05,6,1
2016,05,14,07,6,13
2016,05,14,08,6,26
2016,05,14,09,6,24
2016,05,14,10,6,26
2016,05,14,11,6,12
2016,05,14,12,6,22
2016,05,14,13,6,26
2016,05,14,14,6,37
2016,05,14,15,6,11
2016,05,14,16,6,21
2016,05,14,17,6,19
2016,05,14,18,6,36
2016,05,14,19,6,15
2016,05,14,20,6,12
2016,05,14,21,6,17
2016,05,14,22,6,14
2016,05,14,23,6,11
2016,05,15,00,0,5
2016,05,15,01,0,4
2016,05,15,02,0,2
2016,05,15,03,0,2
2016,05,15,04,0,1
2016,05,15,05,0,3
2016,05,15,06,0,1
2016,05,15,07,0,7
2016,05,15,08,0,14
2016,05,15,09,0,14
2016,05,15,10,0,12
2016,05,15,11,0,25
2016,05,15,12,0,29
2016,05,15,13,0,26
2016,05,15,14,0,20
2016,05,15,15,0,16
2016,05,15,16,0,13
2016,05,15,17,0,15
2016,05,15,18,0,16
2016,05,15,19,0,14
2016,05,15,20,0,17
2016,05,15,21,0,11
2016,05,15,22,0,3
2016,05,15,23,0,7
2016,05,16,00,1,5
2016,05,16,01,1,6
2016,05,16,02,1,1
2016,05,16,03,1,1
2016,05,16,04,1,1
2016,05,16,05,1,1
2016,05,16,06,1,3
2016,05,16,07,1,26
2016,05,16,08,1,28
2016,05,16,09,1,19
2016,05,16,10,1,27
2016,05,16,11,1,28
2016,05,16,12,1,17
2016,05,16,13,1,38
2016,05,16,14,1,26
2016,05,16,15,1,18
2016,05,16,16,1,29
2016,05,16,17,1,18
2016,05,16,18,1,27
2016,05,16,19,1,17
2016,05,16,20,1,19
2016,05,16,21,1,12
2016,05,16,22,1,10
2016,05,16,23,1,11
2016,05,17,00,2,5
2016,05,17,01,2,5
2016,05,17,02,2,1
2016,05,17,03,2,2
2016,05,17,05,2,1
2016,05,17,06,2,2
2016,05,17,07,2,13
2016,05,17,08,2,26
2016,05,17,09,2,36
2016,05,17,10,2,24
2016,05,17,11,2,26
2016,05,17,12,2,19
2016,05,17,13,2,12
2016,05,17,14,2,31
2016,05,17,15,2,24
2016,05,17,16,2,19
2016,05,17,17,2,17
2016,05,17,18,2,20
2016,05,17,19,2,28
2016,05,17,20,2,12
2016,05,17,21,2,14
2016,05,17,22,2,17
2016,05,17,23,2,6
2016,05,18,00,3,5
2016,05,18,01,3,4
2016,05,18,03,3,2
2016,05,18,05,3,1
2016,05,18,07,3,15
2016,05,18,08,3,24
2016,05,18,09,3,32
2016,05,18,10,3,29
2016,05,18,11,3,22
2016,05,18,12,3,23
2016,05,18,13,3,26
2016,05,18,14,3,27
2016,05,18,15,3,21
2016,05,18,16,3,18
2016,05,18,17,3,25
2016,05,18,18,3,24
2016,05,18,19,3,19
2016,05,18,20,3,19
2016,05,18,21,3,14
2016,05,18,22,3,11
2016,05,18,23,3,7
2016,05,19,00,4,7
2016,05,19,01,4,1
2016,05,19,02,4,4
2016,05,19,03,4,2
2016,05,19,04,4,1
2016,05,19,07,4,15
2016,05,19,08,4,27
2016,05,19,09,4,38
2016,05,19,10,4,26
2016,05,19,11,4,20
2016,05,19,12,4,24
2016,05,19,13,4,25
2016,05,19,14,4,20
2016,05,19,15,4,17
2016,05,19,16,4,9
2016,05,19,17,4,18
2016,05,19,18,4,27
2016,05,19,19,4,15
2016,05,19,20,4,25
2016,05,19,21,4,21
2016,05,19,22,4,14
2016,05,19,23,4,14
2016,05,20,00,5,6
2016,05,20,01,5,2
2016,05,20,02,5,3
2016,05,20,03,5,2
2016,05,20,04,5,1
2016,05,20,06,5,1
2016,05,20,07,5,18
2016,05,20,08,5,25
2016,05,20,09,5,19
2016,05,20,10,5,22
2016,05,20,11,5,18
2016,05,20,12,5,13
2016,05,20,13,5,10
2016,05,20,14,5,15
2016,05,20,15,5,7
2016,05,20,16,5,14
2016,05,20,17,5,11
2016,05,20,18,5,19
2016,05,20,19,5,24
2016,05,20,20,5,19
2016,05,20,21,5,11
2016,05,20,22,5,11
2016,05,20,23,5,10
2016,05,21,00,6,9
2016,05,21,01,6,6
2016,05,21,03,6,3
2016,05,21,06,6,2
2016,05,21,07,6,8
2016,05,21,08,6,11
2016,05,21,09,6,15
2016,05,21,10,6,14
2016,05,21,11,6,17
2016,05,21,12,6,13
2016,05,21,13,6,13
2016,05,21,14,6,22
2016,05,21,15,6,13
2016,05,21,16,6,8
2016,05,21,17,6,15
2016,05,21,18,6,10
2016,05,21,19,6,11
2016,05,21,20,6,14
2016,05,21,21,6,12
2016,05,21,22,6,4
2016,05,21,23,6,10
2016,05,22,00,0,9
2016,05,22,01,0,7
2016,05,22,02,0,1
2016,05,22,03,0,2
2016,05,22,04,0,3
2016,05,22,05,0,1
2016,05,22,06,0,2
2016,05,22,07,0,7
2016,05,22,08,0,20
2016,05,22,09,0,18
2016,05,22,10,0,14
2016,05,22,11,0,15
2016,05,22,12,0,12
2016,05,22,13,0,12
2016,05,22,14,0,17
2016,05,22,15,0,16
2016,05,22,16,0,20
2016,05,22,17,0,17
2016,05,22,18,0,14
2016,05,22,19,0,16
2016,05,22,20,0,18
2016,05,22,21,0,10
2016,05,22,22,0,11
2016,05,22,23,0,11
2016,05,23,00,1,8
2016,05,23,01,1,6
2016,05,23,02,1,1
2016,05,23,03,1,5
2016,05,23,04,1,1
2016,05,23,05,1,2
2016,05,23,06,1,11
2016,05,23,07,1,9
2016,05,23,08,1,23
2016,05,23,09,1,16
2016,05,23,10,1,24
2016,05,23,11,1,18
2016,05,23,12,1,16
2016,05,23,13,1,17
2016,05,23,14,1,21
2016,05,23,15,1,7
2016,05,23,16,1,22
2016,05,23,17,1,18
2016,05,23,18,1,25
2016,05,23,19,1,14
2016,05,23,20,1,14
2016,05,23,21,1,13
2016,05,23,22,1,7
2016,05,23,23,1,8
2016,05,24,00,2,4
2016,05,24,01,2,2
2016,05,24,02,2,2
2016,05,24,03,2,2
2016,05,24,04,2,2
2016,05,24,05,2,3
2016,05,24,06,2,3
2016,05,24,07,2,20
2016,05,24,08,2,26
2016,05,24,09,2,24
2016,05,24,10,2,9
2016,05,24,11,2,14
2016,05,24,12,2,15
2016,05,24,13,2,9
2016,05,24,14,2,20
2016,05,24,15,2,18
