date,goods_name,len_p,len_n,min_p,min_n,m_p,m_n,sum_p,sum_n
2017-04-21,国五95#车用汽油,73,73,62000,9394,62000,25382.0,4526000,1892044
2017-04-21,国五98#车用汽油,3,3,70500,41300,70500,58000.0,211500,158000
2017-04-22,国五92#车用汽油,250,250,56000,933,56000,18667.0,14000000,4621813
2017-04-22,国五95#车用汽油,53,53,62000,9394,62000,22639.0,3286000,1318060
2017-04-23,国五92#车用汽油,200,200,56000,4667,56000,18667.0,11200000,3618644
2017-04-23,国五95#车用汽油,46,46,62000,6858,62000,22827.0,2852000,1062090
2017-04-23,国五98#车用汽油,2,2,70500,15000,70500,17500.0,141000,35000
2017-04-24,国五92#车用汽油,287,287,56000,4667,56000,18667.0,16072000,5128231
2017-04-24,国五95#车用汽油,61,61,62000,9394,62000,23485.0,3782000,1476581
2017-04-24,国五98#车用汽油,3,3,70500,37100,70500,44200.0,211500,145300
2017-04-25,国五92#车用汽油,264,264,56000,4667,56000,18667.0,14784000,4740449
2017-04-25,国五95#车用汽油,72,72,62000,9394,62000,27007.5,4464000,1806452
2017-04-25,国五98#车用汽油,3,3,70500,30000,70500,37000.0,211500,107000
2017-04-26,国五92#车用汽油,284,284,56000,933,56000,18667.0,15904000,5250758
2017-04-26,国五95#车用汽油,55,55,62000,9394,62000,24424.0,3410000,1385234
2017-04-26,国五98#车用汽油,1,1,70500,34000,70500,34000.0,70500,34000
2017-04-27,国五92#车用汽油,283,283,56000,1148,56000,18667.0,15848000,5189859
2017-04-27,国五95#车用汽油,57,57,62000,9394,62000,25364.0,3534000,1447235
2017-04-28,国五92#车用汽油,410,410,56000,1120,56000,18667.0,22960000,7328323
2017-04-28,国五95#车用汽油,101,101,62000,4697,62000,27242.0,6262000,2576970
2017-04-29,国五92#车用汽油,398,398,56000,1400,56000,18667.0,22288000,7274144
2017-04-29,国五95#车用汽油,82,82,62000,9394,62000,24706.0,5084000,2055723
2017-04-29,国五98#车用汽油,1,1,70500,20000,70500,20000.0,70500,20000
2017-04-30,国五92#车用汽油,273,273,56000,5600,56000,18667.0,15288000,4922179
2017-04-30,国五95#车用汽油,48,48,62000,9394,62000,23485.0,2976000,1140851
2017-05-01,国五92#车用汽油,248,248,56000,4667,56000,18667.0,13888000,4566929
2017-05-01,国五95#车用汽油,45,45,62000,1248,62000,23485.0,2790000,1059760
2017-05-02,国五92#车用汽油,309,309,56000,2800,56000,18667.0,17304000,5716302
2017-05-02,国五95#车用汽油,82,82,62000,9394,62000,18788.0,5084000,1995082
2017-05-03,国五92#车用汽油,363,363,56000,933,56000,18667.0,20328000,6433798
2017-05-03,国五95#车用汽油,95,95,62000,4697,62000,23015.0,5890000,2303247
2017-05-04,国五92#车用汽油,279,279,56000,1493,56000,18667.0,15624000,5027926
2017-05-04,国五95#车用汽油,74,74,62000,9394,62000,28182.0,4588000,2013750
2017-05-05,国五92#车用汽油,366,366,56000,1238,56000,18667.0,20496000,6809020
2017-05-05,国五95#车用汽油,82,82,62000,9394,62000,18788.0,5084000,1952800
2017-05-06,国五92#车用汽油,328,328,56000,933,56000,18667.0,18368000,6111605
2017-05-06,国五95#车用汽油,79,79,62000,9394,62000,27242.0,4898000,2061319
2017-05-07,国五92#车用汽油,274,274,56000,2240,56000,18667.0,15344000,5062167
2017-05-07,国五95#车用汽油,81,81,62000,5636,62000,21606.0,5022000,2002498
2017-05-08,国五92#车用汽油,356,356,56000,2800,56000,18667.0,19936000,6601018
2017-05-08,国五95#车用汽油,83,83,62000,4697,62000,26303.0,5146000,2022359
2017-05-09,国五92#车用汽油,283,283,56000,2800,56000,18667.0,15848000,5268590
2017-05-09,国五95#车用汽油,81,81,62000,1503,62000,21606.0,5022000,1938687
2017-05-10,国五92#车用汽油,316,316,56000,2987,56000,18667.0,17696000,5780192
2017-05-10,国五95#车用汽油,83,83,62000,9394,62000,24988.0,5146000,2062285
2017-05-11,国五92#车用汽油,292,292,54000,2800,56000,18667.0,16336000,5241413
2017-05-11,国五95#车用汽油,81,81,60000,3288,62000,27055.0,5014000,2008126
2017-05-12,国五92#车用汽油,356,356,54000,1014,54000,18621.0,19224000,6603107
2017-05-12,国五95#车用汽油,96,96,60000,1740,60000,27422.0,5760000,2477646
2017-05-13,国五92#车用汽油,315,315,54000,2793,54000,18621.0,17010000,5781949
2017-05-13,国五95#车用汽油,63,63,60000,2063,60000,23906.0,3780000,1517038
2017-05-14,国五92#车用汽油,261,261,54000,1117,54000,18621.0,14094000,4599392
2017-05-14,国五95#车用汽油,83,83,60000,9375,60000,25404.0,4980000,2098558
2017-05-15,国五92#车用汽油,318,318,54000,2793,54000,18621.0,17172000,5847247
2017-05-15,国五95#车用汽油,80,80,60000,1875,60000,26109.5,4800000,1965889
2017-05-16,国五92#车用汽油,322,322,54000,3724,54000,18621.0,17388000,5800824
2017-05-16,国五95#车用汽油,89,89,60000,9375,60000,25406.0,5340000,2259813
2017-05-17,国五92#车用汽油,317,317,54000,931,54000,18621.0,17118000,5563015
2017-05-17,国五95#车用汽油,78,78,60000,4688,60000,28125.0,4680000,1936807
2017-05-18,国五92#车用汽油,276,276,54000,1107,54000,18621.0,14904000,5030644
2017-05-18,国五95#车用汽油,76,76,60000,9375,60000,24469.0,4560000,1832354
2017-05-19,国五92#车用汽油,277,277,54000,4655,54000,18621.0,14958000,4982408
2017-05-19,国五95#车用汽油,79,79,60000,9375,60000,24844.0,4740000,2021222
2017-05-20,国五92#车用汽油,290,290,54000,1210,54000,18621.0,15660000,5129354
2017-05-20,国五95#车用汽油,77,77,60000,9375,60000,18750.0,4620000,1758591
2017-05-21,国五92#车用汽油,219,219,54000,9310,54000,18621.0,11826000,3914125
2017-05-21,国五95#车用汽油,56,56,60000,6563,60000,22125.0,3360000,1300835
2017-05-22,国五92#车用汽油,314,314,54000,3724,54000,18621.0,16956000,5696688
2017-05-22,国五95#车用汽油,74,74,60000,9375,60000,25781.5,4440000,1896858
2017-05-23,国五92#车用汽油,307,307,54000,1161,54000,18621.0,16578000,5603460
2017-05-23,国五95#车用汽油,65,65,60000,9375,60000,25781.0,3900000,1598735
2017-05-24,国五92#车用汽油,279,279,54000,4655,54000,18621.0,15066000,4976033
2017-05-24,国五95#车用汽油,69,69,60000,9375,60000,24375.0,4140000,1702092
2017-05-25,国五92#车用汽油,338,338,54000,972,54000,18621.0,18252000,6180766
2017-05-25,国五95#车用汽油,82,82,60000,9375,60000,28125.0,4920000,2178459
2017-05-26,国五92#车用汽油,315,315,54000,2793,54000,18621.0,17010000,5912657
2017-05-26,国五95#车用汽油,101,101,60000,938,60000,21094.0,6060000,2370720
2017-05-27,国五92#车用汽油,365,365,54000,6983,54000,18621.0,19710000,6502707
2017-05-27,国五95#车用汽油,107,107,60000,938,60000,25875.0,6420000,2638145
2017-05-28,国五92#车用汽油,307,307,54000,1862,54000,18621.0,16578000,5294556
2017-05-28,国五95#车用汽油,73,73,60000,9375,60000,23438.0,4380000,1804384
2017-05-29,国五92#车用汽油,258,258,54000,1862,54000,18621.0,13932000,4348451
2017-05-29,国五95#车用汽油,58,58,60000,1688,60000,25781.5,3480000,1514949
2017-05-30,国五92#车用汽油,208,208,54000,1024,54000,18621.0,11232000,3637157
2017-05-30,国五95#车用汽油,51,51,60000,9375,60000,21563.0,3060000,1244604
2017-05-31,国五92#车用汽油,342,342,54000,4655,54000,18621.0,18468000,6127538
2017-05-31,国五95#车用汽油,87,87,60000,2250,60000,25313.0,5220000,2256200
2017-06-01,国五92#车用汽油,286,286,54000,2421,54000,18621.0,15444000,5076478
2017-06-01,国五95#车用汽油,60,60,60000,9375,60000,26484.5,3600000,1560256
2017-06-02,国五92#车用汽油,320,320,54000,4655,54000,18621.0,17280000,5819300
2017-06-02,国五95#车用汽油,75,75,60000,1494,60000,26250.0,4500000,1939042
2017-06-03,国五92#车用汽油,331,331,54000,4655,54000,18621.0,17874000,6131193
2017-06-03,国五95#车用汽油,80,80,60000,9375,60000,24140.5,4800000,1905859
2017-06-04,国五92#车用汽油,235,235,54000,4655,54000,18621.0,12690000,4186197
2017-06-04,国五95#车用汽油,56,56,60000,4688,60000,19782.5,3360000,1256163
2017-06-05,国五92#车用汽油,354,354,54000,1404,54000,18621.0,19116000,6375576
2017-06-05,国五95#车用汽油,103,103,60000,9375,60000,23906.0,6180000,2489507
2017-06-06,国五92#车用汽油,326,326,54000,2793,54000,18621.0,17604000,5649557
2017-06-06,国五95#车用汽油,97,97,60000,9375,60000,23063.0,5820000,2367017
2017-06-07,国五92#车用汽油,353,353,54000,1769,54000,18621.0,19062000,6334599
2017-06-07,国五95#车用汽油,85,85,60000,9375,60000,27188.0,5100000,2152919
2017-06-07,国五98#车用汽油,1,1,68500,26100,68500,26100.0,68500,26100
2017-06-08,国五92#车用汽油,327,327,54000,1955,54000,18621.0,17658000,5850089
2017-06-08,国五95#车用汽油,88,88,60000,9375,60000,19406.5,5280000,2053250
2017-06-09,国五92#车用汽油,369,369,54000,1820,54000,18621.0,19926000,6648702
2017-06-09,国五95#车用汽油,86,86,60000,4688,60000,27988.5,5160000,2221096
2017-06-10,国五92#车用汽油,332,332,54000,4655,54000,18621.0,17928000,5865166
2017-06-10,国五95#车用汽油,95,95,60000,6000,60000,23906.0,5700000,2261149
2017-06-11,国五92#车用汽油,245,245,54000,6517,54000,18621.0,13230000,4422055
2017-06-11,国五95#车用汽油,54,54,60000,9375,60000,22884.5,3240000,1306529
2017-06-12,国五92#车用汽油,321,321,54000,2793,54000,18621.0,17334000,5852063
2017-06-12,国五95#车用汽油,74,74,60000,9375,60000,23484.5,4440000,1787021
2017-06-13,国五92#车用汽油,266,266,54000,4655,54000,18621.0,14364000,4731808
2017-06-13,国五95#车用汽油,52,52,60000,9375,60000,28125.0,3120000,1323486
2017-06-14,国五92#车用汽油,350,350,54000,1397,54000,18621.0,18900000,6239505
2017-06-14,国五95#车用汽油,77,77,60000,1356,60000,28125.0,4620000,2018299
2017-06-15,国五92#车用汽油,343,343,54000,4655,54000,18621.0,18522000,6147908
2017-06-15,国五95#车用汽油,76,76,60000,6469,60000,23297.0,4560000,1823168
2017-06-15,国五98#车用汽油,1,1,68500,10000,68500,10000.0,68500,10000
2017-06-16,国五92#车用汽油,316,316,54000,4655,54000,18621.0,17064000,5708257
2017-06-16,国五95#车用汽油,76,76,60000,9375,60000,24000.0,4560000,1886875
2017-06-17,国五92#车用汽油,260,260,54000,2289,54000,18621.0,14040000,4854538
2017-06-17,国五95#车用汽油,66,66,60000,7500,60000,23531.5,3960000,1604431
2017-06-18,国五92#车用汽油,232,232,54000,4655,54000,18621.0,12528000,4144788
2017-06-18,国五95#车用汽油,44,44,60000,1500,60000,23906.5,2640000,1101650
2017-06-19,国五92#车用汽油,296,296,54000,2793,54000,18621.0,15984000,5339712
2017-06-19,国五95#车用汽油,86,86,60000,6563,60000,28125.0,5160000,2148917
2017-06-20,国五92#车用汽油,274,274,54000,931,54000,18621.0,14796000,5032650
2017-06-20,国五95#车用汽油,74,74,60000,9375,60000,27188.0,4440000,1868537
2017-06-20,国五98#车用汽油,1,1,68500,17600,68500,17600.0,68500,17600
2017-06-21,国五92#车用汽油,332,332,54000,4655,54000,18621.0,17928000,6080479
2017-06-21,国五95#车用汽油,71,71,60000,9375,60000,25125.0,4260000,1757175
2017-06-22,国五92#车用汽油,328,328,54000,1862,54000,18621.0,17712000,5901075
2017-06-22,国五95#车用汽油,82,82,60000,9375,60000,24703.0,4920000,2094966
2017-06-23,国五92#车用汽油,354,354,52000,2700,54000,18621.0,19114000,6546889
2017-06-23,国五95#车用汽油,68,68,60000,9375,60000,24515.5,4080000,1654705
2017-06-24,国五92#车用汽油,336,336,52000,3714,52000,18571.0,17472000,6062565
2017-06-24,国五95#车用汽油,67,67,58000,1502,58000,27223.0,3886000,1674439
2017-06-25,国五92#车用汽油,281,281,52000,3529,52000,18571.0,14612000,5130267
2017-06-25,国五95#车用汽油,69,69,58000,9355,58000,23200.0,4002000,1719381
2017-06-26,国五92#车用汽油,364,364,52000,1393,52000,18571.0,18928000,6326415
2017-06-26,国五95#车用汽油,85,85,58000,1403,58000,23387.0,4930000,1986944
2017-06-27,国五92#车用汽油,309,309,52000,2786,52000,18571.0,16068000,5323587
2017-06-27,国五95#车用汽油,74,74,58000,9355,58000,25024.0,4292000,1810342
2017-06-28,国五92#车用汽油,316,316,52000,4643,52000,18571.0,16432000,5689086
2017-06-28,国五95#车用汽油,59,59,58000,9355,58000,23855.0,3422000,1443273
2017-06-29,国五92#车用汽油,303,303,52000,1393,52000,18571.0,15756000,5157121
2017-06-29,国五95#车用汽油,78,78,58000,945,58000,22966.0,4524000,1920288
2017-06-30,国五92#车用汽油,359,359,52000,2321,52000,18571.0,18668000,6333287
2017-06-30,国五95#车用汽油,100,100,58000,1216,58000,22031.0,5800000,2345114
2017-07-01,国五92#车用汽油,305,305,52000,4643,52000,18571.0,15860000,5443271
2017-07-01,国五95#车用汽油,79,79,58000,4677,58000,21984.0,4582000,1921946
2017-07-02,国五92#车用汽油,199,199,52000,7429,52000,18571.0,10348000,3510898
2017-07-02,国五95#车用汽油,44,44,58000,1403,58000,24790.5,2552000,1005420
2017-07-03,国五92#车用汽油,294,294,52000,1857,52000,18571.0,15288000,5359666
2017-07-03,国五95#车用汽油,69,69,58000,14032,58000,26194.0,4002000,1781538
2017-07-04,国五92#车用汽油,274,274,52000,2786,52000,18571.0,14248000,4940348
2017-07-04,国五95#车用汽油,80,80,58000,1029,58000,24556.5,4640000,1885795
2017-07-05,国五92#车用汽油,316,316,52000,2704,52000,18571.0,16432000,5671667
2017-07-05,国五95#车用汽油,86,86,58000,1310,58000,23761.5,4988000,2071606
2017-07-06,国五92#车用汽油,243,243,52000,3714,52000,18571.0,12636000,4509409
2017-07-06,国五95#车用汽油,54,54,58000,8887,58000,28065.0,3132000,1383213
2017-07-07,国五92#车用汽油,351,351,52000,1857,52000,18571.0,18252000,6309692
2017-07-07,国五95#车用汽油,73,73,58000,1751,58000,22522.0,4234000,1753980
2017-07-08,国五92#车用汽油,341,341,52000,1393,52000,18571.0,17732000,5945545
2017-07-08,国五95#车用汽油,69,69,58000,3368,58000,23200.0,4002000,1617710
2017-07-09,国五92#车用汽油,301,301,52000,4643,52000,18571.0,15652000,5291094
2017-07-09,国五95#车用汽油,62,62,58000,9355,58000,26812.0,3596000,1589076
2017-07-10,国五92#车用汽油,348,348,52000,1857,52000,18571.0,18096000,6178379
2017-07-10,国五95#车用汽油,102,102,58000,1684,58000,23387.0,5916000,2429715
2017-07-11,国五92#车用汽油,329,329,52000,2693,52000,18571.0,17108000,5638606
2017-07-11,国五95#车用汽油,56,56,58000,9355,58000,23948.5,3248000,1350830
2017-07-12,国五92#车用汽油,342,342,52000,3714,52000,18571.0,17784000,6051192
2017-07-12,国五95#车用汽油,73,73,58000,8419,58000,25726.0,4234000,1804572
2017-07-13,国五92#车用汽油,310,310,52000,1857,52000,18571.0,16120000,5596522
2017-07-13,国五95#车用汽油,85,85,58000,4677,58000,27129.0,4930000,2115329
2017-07-14,国五92#车用汽油,370,370,52000,1857,52000,18571.0,19240000,6578475
2017-07-14,国五95#车用汽油,88,88,58000,9355,58000,24790.5,5104000,2136628
2017-07-15,国五92#车用汽油,301,301,52000,4643,52000,18571.0,15652000,5347717
2017-07-15,国五95#车用汽油,73,73,58000,4677,58000,23574.0,4234000,1803061
2017-07-16,国五92#车用汽油,196,196,52000,3714,52000,18571.0,10192000,3355117
2017-07-16,国五95#车用汽油,45,45,58000,9355,58000,25539.0,2610000,1117055
2017-07-17,国五92#车用汽油,289,289,52000,1857,52000,18571.0,15028000,5044233
2017-07-17,国五95#车用汽油,76,76,58000,9355,58000,25352.0,4408000,1837506
2017-07-17,国五98#车用汽油,1,1,68500,31500,68500,31500.0,68500,31500
2017-07-18,国五92#车用汽油,298,298,52000,1857,52000,18571.0,15496000,5249254
2017-07-18,国五95#车用汽油,65,65,58000,2432,58000,23711.0,3770000,1604320
2017-07-19,国五92#车用汽油,360,360,52000,1857,52000,18571.0,18720000,6410850
2017-07-19,国五95#车用汽油,84,84,58000,935,58000,23340.0,4872000,1914605
2017-07-20,国五92#车用汽油,332,332,52000,2786,52000,18571.0,17264000,5789722
2017-07-20,国五95#车用汽油,78,78,58000,4677,58000,24790.0,4524000,1952257
2017-07-21,国五92#车用汽油,377,377,52000,2786,52000,18571.0,19604000,6755014
2017-07-21,国五95#车用汽油,110,110,58000,9355,58000,23200.0,6380000,2645454
2017-07-22,国五92#车用汽油,332,332,52000,1393,52000,18571.0,17264000,5776225
2017-07-22,国五95#车用汽油,77,77,58000,4677,58000,23387.0,4466000,1860510
2017-07-23,国五92#车用汽油,210,210,52000,4643,52000,18571.0,10920000,3647034
2017-07-23,国五95#车用汽油,57,57,58000,9355,58000,24790.0,3306000,1428776
2017-07-24,国五92#车用汽油,328,328,52000,4643,52000,18571.0,17056000,5866400
2017-07-24,国五95#车用汽油,79,79,58000,9355,58000,25071.0,4582000,1953414
2017-07-25,国五92#车用汽油,309,309,52000,1857,52000,18571.0,16068000,5482169
2017-07-25,国五95#车用汽油,90,90,58000,1871,58000,23200.0,5220000,2172588
2017-07-25,国五98#车用汽油,1,1,68500,20000,68500,20000.0,68500,20000
2017-07-26,国五92#车用汽油,317,317,52000,1579,52000,18571.0,16484000,5510836
2017-07-26,国五95#车用汽油,82,82,58000,9355,58000,28065.0,4756000,2095984
2017-07-27,国五92#车用汽油,334,334,52000,1365,52000,18571.0,17368000,5979521
2017-07-27,国五95#车用汽油,93,93,58000,3274,58000,25913.0,5394000,2279969
2017-07-28,国五92#车用汽油,390,390,52000,1207,52000,18571.0,20280000,6906073
2017-07-28,国五95#车用汽油,85,85,58000,9355,58000,24790.0,4930000,2106665
2017-07-29,国五92#车用汽油,349,349,52000,4643,52000,18571.0,18148000,6031891
2017-07-29,国五95#车用汽油,81,81,58000,9355,58000,23106.0,4698000,1892150
2017-07-30,国五92#车用汽油,272,272,52000,1680,52000,18571.0,14144000,4726930
2017-07-30,国五95#车用汽油,43,43,58000,9355,58000,18710.0,2494000,972500
2017-07-31,国五92#车用汽油,367,367,52000,2321,52000,18571.0,19084000,6306745
2017-07-31,国五95#车用汽油,100,100,58000,1965,58000,25258.0,5800000,2473842
2017-08-01,国五92#车用汽油,330,330,52000,1857,52000,18571.0,17160000,5628599
2017-08-01,国五95#车用汽油,78,78,58000,9355,58000,22826.0,4524000,1951206
2017-08-02,国五92#车用汽油,359,359,52000,2321,52000,18571.0,18668000,6281402
2017-08-02,国五95#车用汽油,88,88,58000,4677,58000,23293.5,5104000,2152778
2017-08-02,国五98#车用汽油,1,1,68500,30000,68500,30000.0,68500,30000
2017-08-03,国五92#车用汽油,336,336,52000,2321,52000,18571.0,17472000,5869544
2017-08-03,国五95#车用汽油,71,71,58000,9355,58000,25539.0,4118000,1791036
2017-08-04,国五92#车用汽油,369,369,52000,2786,52000,18571.0,19188000,6498022
2017-08-04,国五95#车用汽油,114,114,58000,9355,58000,25024.0,6612000,2848606
2017-08-05,国五92#车用汽油,366,366,52000,2786,52000,18571.0,19048500,6384026
2017-08-05,国五95#车用汽油,91,91,58000,9355,58000,28065.0,5284000,2407750
2017-08-06,国五92#车用汽油,298,298,53500,1861,53500,18609.0,15943000,5295073
2017-08-06,国五95#车用汽油,66,66,59500,4685,59500,22441.0,3927000,1567936
2017-08-06,国五98#车用汽油,1,1,68500,2000,68500,2000.0,68500,2000
2017-08-07,国五92#车用汽油,410,410,53500,1210,53500,18609.0,21935000,7249547
2017-08-07,国五95#车用汽油,69,69,59500,10494,59500,23425.0,4105500,1725055
2017-08-08,国五92#车用汽油,342,342,53500,1861,53500,18609.0,18297000,5883862
2017-08-08,国五95#车用汽油,77,77,59500,4685,59500,24643.0,4581500,1861451
2017-08-09,国五92#车用汽油,364,364,53500,1396,53500,18609.0,19474000,6643798
